StichtagDatJahr,QuarSort,QuarCd,QuarLang,KreisSort,WegOrtSort,WegOrtLang,WegBezirkSort,WegBezirkLang,WegKtSort,WegKtLang,WegLandSort,WegLandLang,WegRegionSort,WegRegionLang,WegKontinentSort,WegKontinentLang,AnzWezuWir
2014,119,119,"Seebach",11,1004,"Flühli",316,"Wahlkreis Entlebuch",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,4029,"Gebenstorf",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,55,"Eglisau",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,1342,"Galgenen",505,"Bezirk March",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,3951,"Fläsch",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,23,023,"Leimbach",2,191,"Dübendorf",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,4571,"Gachnang",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,2784,"Dittingen",1302,"Bezirk Laufen",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,4571,"Gachnang",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,33,033,"Friesenberg",3,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,4029,"Gebenstorf",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,123,123,"Hirzenbach",12,3982,"Disentis/Mustér",1831,"Bezirk Surselva",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3442,"Gaiserwald",1721,"Wahlkreis St. Gallen",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,82,082,"Mühlebach",8,4029,"Gebenstorf",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,119,119,"Seebach",11,57,"Freienstein-Teufen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,72,072,"Hottingen",7,3732,"Flims",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,3442,"Gaiserwald",1721,"Wahlkreis St. Gallen",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4029,"Gebenstorf",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,4029,"Gebenstorf",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,44,044,"Hard",4,4566,"Frauenfeld",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,115,115,"Oerlikon",11,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,115,115,"Oerlikon",11,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,191,"Dübendorf",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",55
2014,51,051,"Gewerbeschule",5,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,115,115,"Oerlikon",11,3022,"Gais",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,3022,"Gais",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,51,051,"Gewerbeschule",5,3732,"Flims",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,4066,"Eggenwil",1903,"Bezirk Bremgarten",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,4571,"Gachnang",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,83,083,"Weinegg",8,4561,"Felben-Wellhausen",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,4566,"Frauenfeld",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,61,061,"Unterstrass",6,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,57,"Freienstein-Teufen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,42,042,"Langstrasse",4,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,4561,"Felben-Wellhausen",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,42,042,"Langstrasse",4,3732,"Flims",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,34,034,"Sihlfeld",3,4561,"Felben-Wellhausen",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,3732,"Flims",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,91,091,"Albisrieden",9,29,"Flurlingen",102,"Bezirk Andelfingen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,5398,"Gambarogno",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,123,123,"Hirzenbach",12,3402,"Flawil",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",14
2014,115,115,"Oerlikon",11,192,"Egg",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,123,123,"Hirzenbach",12,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,24,024,"Enge",2,5721,"Gland",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,5721,"Gland",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,102,102,"Wipkingen",10,5005,"Giubiasco",2101,"Distretto di Bellinzona",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,5398,"Gambarogno",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,5398,"Gambarogno",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,3982,"Disentis/Mustér",1831,"Bezirk Surselva",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,31,031,"Alt-Wiedikon",3,5398,"Gambarogno",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,193,"Fällanden",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,4027,"Fislisbach",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,4163,"Frick",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,71,071,"Fluntern",7,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,3402,"Flawil",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,29,"Flurlingen",102,"Bezirk Andelfingen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,5005,"Giubiasco",2101,"Distretto di Bellinzona",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,82,082,"Mühlebach",8,1403,"Giswil",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,1403,"Giswil",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,73,073,"Hirslanden",7,4163,"Frick",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,1055,"Gisikon",312,"Wahlkreis Luzern-Land",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4163,"Frick",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,4165,"Gipf-Oberfrick",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3722,"Domat/Ems",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,24,024,"Enge",2,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,123,123,"Hirzenbach",12,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,91,091,"Albisrieden",9,3951,"Fläsch",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,21,021,"Wollishofen",2,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,111,111,"Affoltern",11,1342,"Galgenen",505,"Bezirk March",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,122,122,"Schwamendingen-Mitte",12,1085,"Geuensee",314,"Wahlkreis Sursee",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,1085,"Geuensee",314,"Wahlkreis Sursee",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,3951,"Fläsch",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,3951,"Fläsch",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,3951,"Fläsch",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,192,"Egg",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,102,102,"Wipkingen",10,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,82,082,"Mühlebach",8,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,1311,"Gersau",502,"Bezirk Gersau",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,28,"Flaach",102,"Bezirk Andelfingen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,244,"Geroldswil",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,111,111,"Affoltern",11,4566,"Frauenfeld",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",9
2014,91,091,"Albisrieden",9,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,14,014,"City",1,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,13,013,"Lindenhof",1,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,101,101,"Höngg",10,244,"Geroldswil",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,123,123,"Hirzenbach",12,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,3732,"Flims",1824,"Bezirk Imboden",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,2971,"Hallau",1406,"Bezirk Unterklettgau",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,92,092,"Altstetten",9,3032,"Heiden",1503,"Bezirk Vorderland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,91,091,"Albisrieden",9,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,83,083,"Weinegg",8,244,"Geroldswil",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,2579,"Hägendorf",1108,"Bezirk Olten",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,2579,"Hägendorf",1108,"Bezirk Olten",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,121,121,"Saatlen",12,220,"Hagenbuch",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,5,"Hedingen",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,102,102,"Wipkingen",10,5,"Hedingen",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,3442,"Gaiserwald",1721,"Wahlkreis St. Gallen",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,3442,"Gaiserwald",1721,"Wahlkreis St. Gallen",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4026,"Ennetbaden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,42,042,"Langstrasse",4,4026,"Ennetbaden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,72,072,"Hottingen",7,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,91,091,"Albisrieden",9,5,"Hedingen",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",9
2014,73,073,"Hirslanden",7,5,"Hedingen",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,1631,"Glarus Süd",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,5005,"Giubiasco",2101,"Distretto di Bellinzona",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,101,101,"Höngg",10,5005,"Giubiasco",2101,"Distretto di Bellinzona",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,101,101,"Höngg",10,4027,"Fislisbach",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,122,122,"Schwamendingen-Mitte",12,577,"Gsteigwiler",250,"Verwaltungskreis Interlaken-Oberhasli",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,3961,"Grüsch",1830,"Bezirk Prättigau-Davos",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,1402,"Engelberg",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,34,034,"Sihlfeld",3,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,73,073,"Hirslanden",7,663,"Frauenkappelen",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,119,119,"Seebach",11,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,101,101,"Höngg",10,116,"Grüningen",105,"Bezirk Hinwil",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,5,"Hedingen",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,101,101,"Höngg",10,6729,"Haute-Sorne",2601,"District de Delémont",26,"Jura",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,92,092,"Altstetten",9,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,13,013,"Lindenhof",1,5005,"Giubiasco",2101,"Distretto di Bellinzona",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,244,"Geroldswil",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,172,"Fehraltorf",108,"Bezirk Pfäffikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,1004,"Flühli",316,"Wahlkreis Entlebuch",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4027,"Fislisbach",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,116,"Grüningen",105,"Bezirk Hinwil",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,2196,"Fribourg",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,2824,"Frenkendorf",1303,"Bezirk Liestal",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,4305,"Endingen",1911,"Bezirk Zurzach",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,5719,"Gingins",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,5719,"Gingins",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,1630,"Glarus Nord",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,5428,"Gimel",2227,"District de Morges",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,4571,"Gachnang",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,71,071,"Fluntern",7,4028,"Freienwil",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,1322,"Freienbach",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,608,"Grosshöchstetten",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,2519,"Gerlafingen",1106,"Bezirk Wasseramt",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,4,"Hausen am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,31,031,"Alt-Wiedikon",3,4305,"Endingen",1911,"Bezirk Zurzach",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,1504,"Emmetten",700,"Kanton Nidwalden",7,"Nidwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,1024,"Emmen",313,"Wahlkreis Hochdorf",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,4566,"Frauenfeld",2012,"Bezirk Frauenfeld",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,111,111,"Affoltern",11,57,"Freienstein-Teufen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,92,092,"Altstetten",9,1632,"Glarus",800,"Kanton Glarus",8,"Glarus",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,115,115,"Oerlikon",11,1311,"Gersau",502,"Bezirk Gersau",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,1024,"Emmen",313,"Wahlkreis Hochdorf",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
